,Tweet,len,metrics,source
36,What movie universe would be the worst to live out your life in? — The DC universe. Only because the joker terrifies me.  https://t.co/6la8s7iQQZ,145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
37,"watching another 4K movie, Joker it is",38,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
38,i hated every second of this movie it’s truly and insult to actual joker,72,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
39,"""I'm gonna piss on your house and you're gonna think i am a dog"" -Joker, to Batman in the movie",95,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Joker's Bot
40,"Joker seems like the kinda movie Deadpool would write. That’s what’s so twisted about it. 

(Draft, September 2019)",115,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
41,"@todomeowmo yeah 
btw the dance dabi did reminded me of the dance from the joker movie",86,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
42,"@el_fodongo This needs to be how your movie starts imo

https://t.co/Ed39TzC28E",79,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter for iPad
43,"Best 2019 movie is ........? 
Comment for others. 

#FilmTwitter #Joker #OUATIH #AlitaArmy #Endgame",99,"{'retweet_count': 6, 'reply_count': 7, 'like_count': 21, 'quote_count': 10}",Twitter Web App
44,The Joker movie be like: https://t.co/N5m77hDrRc,48,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
45,@DamonLinker sounds like my favorite movie Joker,48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
46,"Joker is such a masterpiece 😭😭😭
What a movie!",45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
47,"@candid_cryptid @KingBolby I think it's a good movie and all... But, just like Joker, it is idolized too much",109,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
48,@discord Someone in our group had not watched joker so one of our mates went 'alright lets watch joker together' and ironically put up a bollywood movie called joker and we sortof ended up just... watching the whole thing. It was pretty great.,243,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
49,This movie was amazing! I highly recommend it. Also it stars Joaquin Phoenix from The Joker. #ai #ArtificialIntelligence https://t.co/mFjoQBo5xy,144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
50,"Call me crazy , but in Harley quinn movie... I would of been happy if the joker would of popped out",99,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
51,"I’m now at the part of the movie between Joker’s first murders and when he becomes obsessed with Thomas Wayne, ie, the part where he’s a true class icon",152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
52,@carls307 new joker movie,25,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
53,"OH, you thought The Joker was JUST a movie...?  Joaquin KNOWS what THEY did to RIVERS....and HEATH  @MichelleBaus2 @GenFlynn @wainthepain01 @willwakeu @QNNTexas @johnnyk20001 @DoniTheDon_ @ArrestedAustin @TX_Justus https://t.co/9E83YnYY5e",238,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
54,@DonyFresh24 Yes and they change the story line Donovan....which they did in walking dead and the movie joker is a REALISTIC backstory to joker and if u can’t understand that then there some wrong here,201,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
55,the joker movie is so boring god what a snooze fest,51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
56,"Joker was such a good movie,  deserved more accolades",53,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
57,@BrianRCostello @DiscussingFilm And the hit it was not. That movie already has a host of problems that isn’t about the terrible editing. It’s terrible story telling. Terrible characters. A terrible villain. Over use of CGI. I don’t think a new opening and more Leto Joker can save this crap shoot of a movie,307,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
58,@deFensorPrime99 @Jetta_Jameson @PTBG_Publishing @forcewave1139 @hbomax The Justice league movie was terrible. And I enjoyed half of Suicide Squad (the joker/Quinn parts).,171,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
59,Got into a debate about the most recent Joker movie: are Batman and the Joker brothers?,87,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
60,@GhostwoodGG What... what does the joker have to do with this movie,67,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
61,@Outlaw_227 Joker was the most evil 💀💀💀 you’re going off of ONE movie incarnation Joel and not his actual comic book storyline,126,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
62,"I hope the new batman movie has a scene where I get to see how his parents died

I also really hope the joker is in this one",124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
63,"Did anyone else have to shut ""Joker"" off before the movie was over?",67,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
64,"@jokerfreak1973 @iaminevitablle +was at fault for that, even Batman should have hearing damage.  In Batman  returns Bruce Wayne should have been like- HUH? I CAN'T....SORRY I AM A TOUCH DEAF IN THIS EAR.-But it's a movie so we don't get that. I would  have loved it. Jack Nicholson as Joker did scare the hell+",310,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
65,"@ferdiirawans Wait is that a threat words?? I did'nt even know that myself!! I just quotes thing from joker movie, since that all true at least on my life",154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
66,"@black_knightt__ #Patan... IS NOT A MUSLIM MOVIE!!!
JOKER'S 🤡",61,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
67,"Personally, my husband and I both found the Joker movie to be enjoyable and very much insight to incel behavior. Hell, this movie was actually used to brief my husband's troops on how to recognize incel behavior.",212,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
68,"Is it a book, a play, or a movie? ‘The Female Eunuch’? I know you’re a bloke but you’ve lost your testicles. Go on, give me another clue. ‘Joker’? https://t.co/lJi2eW4xPZ",170,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
69,Joker was a lit movie https://t.co/ifqnFMM0Wf,45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
70,"Disfigurement as a proxy for evil: the Joker, Voldemort, scarred Bond villains superhero antagonists, Freddy Krueger, Phantom of the Opera. Shakespeare’s Richard III. https://t.co/6GEWV3Axqm",190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
71,|| Obviously it would be difficult for them to leave their alter egos behind. Eventually though the premise of the movie would focus on Joker escaping Arkham. His obsession for the Batman higher than ever causing him to act out in hopes of coming face to face with the dark knight,280,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
72,"anybody into joker i put together a video with the different movie jokers and original joker and harley quinn
https://t.co/Nehwbe31ZS",133,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
73,"""Like the one that I've painted,
a disguise for my sadness.
But I'm sick of charadin',
I'll try on some madness
and
dance with the devil,
laugh with the sinner,
as long as you're smiling,
you're always the winner.

https://t.co/C7BAsBmGuo",238,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
74,actually it’s very easy to link the Joker movie to the new Batman movie using the court of owls with Thomas Wayne’s death,121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
75,this guy just said the joker is his favorite movie in my class,62,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 21, 'quote_count': 0}",Twitter for iPhone
76,"@canaryseason_ Every movie does get cut, you know that right? Phillips said that Joker has over 40 hours of footage that wasn't used. Tarantino said that Once Upon A Time In Hollywood had over 10 more hours of footage as well.",226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
77,"@StevenShade2k Comic Wise Joker
Movie Wise Spiderman",52,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
78,I hope the next Batman movie he throws off the joker by saying “is it cause im black?”,86,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
79,"David Fincher Thinks Joker Movie Betrays The Mentally Ill: https://t.co/IXPJpWgkJI

#Joker #jokermovie #DavidFincher #toddphillips #joaquinphoenix #comics #comicbookmovies #films",178,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
80,congratulations kai from exo for being the next joker on the next suicide squad movie! https://t.co/ipjpLDqWHl https://t.co/DCC0LGODZR,134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
81,at least they redeemed themselves with the last joker movie. hope they can do so with the new batman &amp; suicide squad movies too,131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
82,Ep. 13 of the #CinemaSiblings podcast is now up with tons of movie talk – but we start the show with some more #TheMandalorian breakdown. Let us know your thoughts in the comments. https://t.co/hSelpt11jJ,204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buffer
83,@pixiedarko joker because i watched melissa villasenors white male rage song before watching the movie. also there was a dude in a gas mask sitting in the audience. i was so uncomfy i left,188,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
84,"@fmohd_2010 😂😂😂😂😂😂
I always liked villains in stories, Idk why but I feel like heroes are over rated. You sure saw the joker movie, batman is just a rich spoiled kid who thinks he has the right to prevent people from doing what he thinks wrong!!",245,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
85,@banenchaney Soundtrack does not a movie make. Or take away from the fact that the Joker pulled out a revolver with a 10 foot barrel and shot the Bat Jet out of the sky.,169,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
86,"Hmm. 

U know what is “dog-whistling” ? In the movie Dark Knight, the Joker unleashed his dogs on a Russian warlord who wanted a share of the mob’s money. 

Watch that scene. https://t.co/SvdnPGDuGM",198,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
87,DAN LOVED JOKER AND THOUGHT IT WAS FANTASTIC YESSS (i know he said this ages ago in twilight princess but i'm just watching it now shush) BUT AHHH YAY ITS MY FAVOURITE MOVIE,173,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",Twitter for iPhone
88,the Joker is my fav movie,25,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
89,I love he joker movie ..,24,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
90,I just watched the movie Joker..AWESOME 🔥 https://t.co/t6BRbcxI7m,65,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
91,"This scene is all odd
More like a batman vv superman movie
What will Joker do when Batman dies in the hands of Superman
(Thats what i read)
@JaredLeto
https://t.co/tvHahHbGhB",174,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
92,@SarahMAlbers This sounds like a direct quote from the joker movie ngl,70,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
93,"Is there a game like the joker movie where you play as a character that just goes fucking insane and the story is extremely impactful, if not, there needs to be.",161,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
94,"I actually kinda expected a crossover between IASIP and JOKER, but that was a long time ago when Todd Phillips’ “clown movie” came out. 

But some wishes after too long, do come true. And holy shit, this is too good! 😂😂😂 https://t.co/weVpmmVJo0",244,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
95,The fact there's no Mexican Joker movie yet proves just how racist Hollywood truly is.,86,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
96,"@_chidora Okay yeah watch the movie I’m talking about, it’s on Netflix. Joker was wildin 💀",90,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
97,"Thanos, Joker, Red Hood. I got a whole list of Villians. but Joker Always been my favorite befor they made the movie that jus came out https://t.co/NMpF6GWN1Q",158,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for iPhone
98,@extendodrip_ Joker? Yes the batman movie ur talking? Neope,59,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
99,"@Dialoguealways @knerbin @DarkFirebrand @Actually_Tina 1.  Right you are wrong.
2.  Dark Pheonix was riding off the hype of Endgame.  Or did you forget that?   Also Birds of Prey failing is hilarious considering the success of the movie Joker.   But this woke stuff isnt real.   Curious. How are those comics doing?",315,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for Android
100,"I Hope Future DC Movies Or Series @hbomax 
Ray Fisher Cyborg Movie Or Series @ray8fisher #BORGLIFE 
Ben Affleck Batman Movie Or Series @BenAffleck #Batman
Jared Leto Joker Movie Or Series @JaredLeto #Joker
Zack Snyder's Justice League 2 Movie @ZackSnyder @BenAffleck @GalGadot https://t.co/Zs9bP3dwmQ",300,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
101,"@Saxa_ma_phone @scratchbomb agree, it's a good book. Also weirdly the last Joker movie highlighted this",103,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",TweetDeck
102,"https://t.co/9vv7n0CIdq My review of #Joker, starring #JoaquinPhoenix. #Movies",78,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
103,@sawmallick someone really loves the joker movie !,50,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
104,@soundingline If I recall Joker was pretty scarce following The Dark Knight movie. Like DC didn't know how to put him in main continuity like that. Didn't prominently return until 2011.,185,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
105,"@MannersMaketh12 @Variety Once Upon A Time in Hollywood &amp; Joker : didn't deserve Best Picture Nomination... Every other movie were rightfully nominated. I would have been more happy if Ford V Ferrari or Jojo Rabbit got the Oscar but Parasite was a good choice (imho)

Film opinion is subjective.",299,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
106,"It was exactly a year ago that the movie #Joker starring #JoaquinPhoenix became the first R-rated movie to earn over US$1 billion in glboal ticket sales.

Have you seen this movie? https://t.co/aZ4UkhfK7f",204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck
107,"@The_Alt_Button Also admittedly I kinda like the idea of a psycho villain wanting a news person to document their story, kinda like Joker with Vicki Vale in the first draft of Batman 89 (and kinda in the movie I dunno he changes motivation 13 times on everything he does)",271,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
108,How are they not beating his ass like in that joker movie https://t.co/is479OeP6c,81,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
109,"@KanganaTeam @artwhoring Next Joker movie poster will have Kangana on it 😂😂😂

What a loser lol",94,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
110,"@DharelRitu @OrmaxMedia My favourite movie is Joker last part

BB14 Queen Rubina",80,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter for Android
111,@Animefanboy007 Ive watch it and I was looking for impression on ppl take on it and stumbled to the vid. This movie deals with political aspects on joker take of a mental illness goes mad unlike the comic where he falls from the acid. Also deals with social issue with Rich and pool Handled well.,296,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web App
112,@PSeksual @dantedoomhammer And what he's basically doing now is taking 4hrs out of those 5. And if you want I can totally school you on why these changes aren't necessarily a WHOLE NEW MOVIE. Joker's gonna be in there for 2-3 minutes max. Not gonna make any difference.,269,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
113,@kuster_ralf Who is the joker then in this movie?,49,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for Android
114,"@ArafatMofasser Seeing how there are reshoot and Joker is now added, and also minor changes like the new aspect ratio, it's clear that Snyder changed his plans and the movie he is making is not the Snyder Cut you all asked for.",227,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web App
115,Batman: Soul of the Dragon - Exclusive Official Movie Trailer - IGN - IGN https://t.co/XCcjhLxAnr #batman #warnerbros #dccomics #fumetti #comics #catwoman #robin #damianwayne #batmobile #paninicomics #joker #harleyquinn #brucewayne #thedarkknight #DCFanDome #BatmanDay #Superman…,279,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT
116,"@GoodnewsDera @jidesanwoolu @PoliceNG @HQNigerianArmy @MBuhari Remember what happened in Joaquin Phoenix's “The Joker” movie? All it will take for chaos to begin in Nigeria is one twisted, psychotic mad man bold enough to light the fuse on the keg of gunpowder and the poor, illiterate Nigerians will come out in their numbers to burn Nigeria!",343,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
117,"And people thought JOKER was too ""we live in a society"" a movie.",64,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
118,"@allisonpearson The most astonishing here is the modeling lof Xmas! 
Only Neil Ferguson could have thought about this one!
He truly is the mad modeler. He deserves a spot in the next Batman movie, alongside the Penguin, The Joker or the Mad Hater.",247,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad
119,My midweek movie recommendation this week is Decay.... a very unique horror! #decay #Joker #jokercosplay #wednesdaythought #jokermakeup https://t.co/JWpYcBa56Q,159,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android
120,now why does marc maron look like joaquin phoenix as joker in the illegal bowie movie https://t.co/LEUVkhIZq6,109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
