,Tweet,len,metrics,source
29,"Happy international men’s day, the day where I feel most proud to express my most dude opinions like “Lightning Bolt is one of the greatest bands of all time“ and “joker was a very good movie”",192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
30,@Ter0me Why he look like the dude who played joker in the recent movie💀,71,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
31,"Joker billed itself as the most serious, important, raw movie ever but no one’s actions made much sense to me. Why, for example, after he confessed to a murder, would the chat show host humour the Joker for so long? Why wouldn't he just cut to commercials and call the police?",276,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
32,@chiweethedog He do look like a crooked politician in a Batman movie. Joker would blow him up.,94,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
33,"@Super_Shanko @undeadscribe Yes, just like joker is just a crazy trickster, yet joaquin phoenix looked terrifying in the final act of the movie",143,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
34,"As much as I love the joker as a dark and sinister character, I’d love for there to be a movie with a goofy joker that just wants to pull pranks on Batman like in the original comics.",183,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
35,@4eyedRaven I don’t think Bruce and Slade are fighting in the movie pretty sure there teaming up with Joker for a Rebellion in the Knightmare sequence,150,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
36,"We really get all these villains 

Steppenwolf
Darkseid
Joker
Desaad
Lex Luthor
Deathstroke

in the same movie...we cant LOSE",125,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 73, 'quote_count': 1}",Twitter for iPhone
37,"@gregkellyusa @MichelleObama Watch Trump Card, tells you all you need to know about this joker. Hey Michelle, did you know your hubby solicited male prostitutes according to movie?",180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
38,"Uh, yeah, so it turns out that ‘Joker’, a movie where a mentally ill man goes on a killing spree, may not be the delightful anti-government flick we remember it to be. https://t.co/YO9QUVmOXu https://t.co/kZqUfEtbCT",215,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
39,@efapaudio A more subtle movie than joker,41,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
40,@DarthCobay Did you notice this Easter egg of Batman's outline in the Joker movie? https://t.co/88z4ZnXrV4,106,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
41,"@redlianak Don't really like that movie, maybe because as a Venezuelan i know a lot of people with worst lifes than Joker's, and they didn't went in killing rampages just to get attention. I did like Joaquin's performance, he was the only thing that got me through that film.",275,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
42,"@SamGreszes @JeredJustus Yes very spot-on, I didn't see the Joker movie but I heard it was kind of thin

A Riddler movie could be like a Beautiful Mind",151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
43,"not in the newest joker movie tho, cause the joker's purpose as a villain was that he wants to break batman's code and make him kill, to prove to batman that he is just as bad and evil as joker is, my fav voice actor that ever did the joker is surely mark hamil (3/?)",267,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
44,"‘Behind the scenes photos from the production of Tim Burton's Batman movie have emerged for sale for £15,000 ($19,800).’  https://t.co/hL42jibf32",145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
45,The AnAn bw interview took place near the time the joker movie was released. Like around Oct-Nov 2019?,102,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
46,My deepest darkest secret is that I actually really liked the Joker movie,73,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
47,"narcissus: i tweet good. admit it. haha fuck im literally like Joker dude. that movie is fucking me up cuz im the weird autist freak but i aint gon KILL nobody
a pool of water: u are like a 5/10 at best dude. i like ur personality tho",234,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android
48,"@ZackSnyder @ZackSnyder heya,sir💖harley quinn wasnot in your movie?justice?🥺💖i know jared will be as joker but margot?🥺🥺🥺🙏❤",123,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
49,Nobody can convince me Joker was a good movie,45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
50,"Watched “The Joker” this afternoon 
What a Wonderful Movie it is ...♥️",70,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
51,This response is why Trump still exists. It's like watching Batman and the Joker fight endlessly (no one is the hero in this movie and there's only cringe). They cant help themselves knowing the other will be gone.,214,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
52,@Guymay4 Have you seen the latest Joker movie?,46,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
53,"@charliefplummer again knocks it out of the park following up my favorite movie this year Spontaneous with @wobwmovie Phenomenal movie &amp; top, ten this year. Forget the Joker. This is the movie that completely respects mental illness and schizophrenia.  https://t.co/GveU73sz4e",280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
54,"@HolyBiscuit69 @cdevlin182 @JustinWhang hes trolling.
top left to bottom right
Incels, Fast and furious, grand theft auto the movie, and joker",142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
55,The Love Guru (9/9) Movie CLIP - The Joker (2008) HD https://t.co/6JYSoUdLed via @YouTube,89,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
56,@HaloCEofficial @TheMaskedChaos Are you aware the joker was the bad guy in the joker movie?,91,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 1}",Twitter for iPhone
57,"There's going to be a movie that comes out, 20 years from now, mocking all of this.

Giuliani will be played by Joaquin Phoenix as the Joker.",141,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
58,"Wants to Be a Movie About the Emptiness of Our Culture. Instead, It’s a Prime Example of It https://t.co/j71IeH5vA5",115,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
59,"@DivineIQ @HaloCEofficial Maybe to someone who hasn't watched or cared about the message of Joker.
But if you actually know about the movie or the actors in it, it has an extremely explicit message .",199,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
60,Watched joker the other night. The worst movie I have ever seen,63,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
61,I like joker bc he's looks kinda bonkers mental but in a righteously angry way while akechi is bonkers mental but in a dc joker movie way and that just does not Vibe with me,173,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
62,"@CarpoolCritics YESSSS. Thank you guys. I can’t wait to hear y’all’s take on the *arguably* best superhero movie (because of the villain, so I guess villain movie? But then there’s the actually joker- nvm, it’s a darn good movie) and my favorite super-human movie.",264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
63,@bja_samuel @WilliamScurry Brilliant movie.  The recent Joker movie emulated a lot of this tone (plus DeNiro).,110,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
64,"@Aaaaaaastha @Khairiyat12 Mad Ranvir,joker .looser druggie husband,wife.joker couple in bullowood.tera movie flop hogi,yeh hamara plan hai.",139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
65,"it’s very sad that the Honky Tonk Man died, but it’s even sadder he never got to see The Joker movie. 
#RIPHtM",110,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net
66,@SonnyBunch Joker was horrible. Probably the most disappointing movie I ever been hyped for.,92,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
67,2020 is a Batman movie. America is Gotham. White House is City Hall. Trump = Joker. Giuliani = Penguin. GOP is Joker’s Crew. COVID is the gas that’s sprayed in the “Trust” parade. Melania (pic). But who is Batman????? https://t.co/kxbdX8A9c9,241,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
68,"Still counting down the days to the release of the new #Morbius movie (with @JaredLeto).
Didn't care much for his Joker, but his portrayal of Morbius looks incredible! https://t.co/IpdEVJptOD",191,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
69,Rin as  Harley Quinn and sesshoumaru as  Joker #sessrin  I like the movie 🍿 suicide squad  #殺りん ✨My draw ✨ https://t.co/BAnzwgHhFt,130,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
70,"I am unclear as how it is as good thing to see a movie at a theater now when we are in the middle of a global pandemic, it is way too risky to go to theaters at this time. I wouldn't even go to a theater now to see the joker movie, way too risky! https://t.co/iVpuH9pPXT",270,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
71,@av3_ankit List is correct bhai joker is at no. 9 and laxxmi is new movie so not updated yet..google krlo😜 https://t.co/OR1kIC6nNb,130,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
72,"@RequiemNocturn Itll be very, very hard for any actor to get an award for their role as a super hero/villain.  Heath Ledger succeeded (posthumously) to win a major award for his roll as Joker because of the way Nolan grounded the movie in reality.  Jeremy Irons is more likely to win than Ben. :(",296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
73,"Behind the scenes Polaroids of Jack Nicholson as the Joker going to auction: Behind the scenes photos from the production of Tim Burton's Batman movie have emerged for sale for £15,000. https://t.co/4rQXxjZIwZ https://t.co/mESS8UDPtn",233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",dlvr.it
74,"I know it’s ignorant but every time I see macrya tear CarE/ I think of back to the future movie when McFlys mom had that plastic surgery done/ smilez as wide as her ears, stop that famous people, stop the joker smile, please https://t.co/3duPytEk0v",248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
75,@Gowtham_kaNTRi @DCComics Joker 1st R rated 1bn+ movie uncle,60,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
76,Snyder’s Justice League Explains How Batman Can Fight Parademons - Screen Rant https://t.co/pxerEUeKnn #batman #warnerbros #dccomics #fumetti #comics #catwoman #robin #damianwayne #batmobile #paninicomics #joker #harleyquinn #brucewayne #thedarkknight #DCFanDome #BatmanDay #Sup…,279,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT
77,"@Drunk3P0 Joker, and I'm not upset about that. Great movie.",59,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
78,"about time is such a great movie. wept like a child especially at the end when [SPOILERS]!!!

joker was intense! 

the dark knight made me look up batman fic for the first time since justice league unlimited lmao 

also: wonder if he's ever seen parasite? BRIGHT GO WATCH IT https://t.co/ETqRQjORAp",298,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
79,isn't this the whole M.O. of the joker in the lego batman movie https://t.co/PcZH33N7cv,87,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
80,"@drcrack2fly @_huncho1 Thor 3 is a good movie, Deadpool 2 and Black Panther were good too.

All these movies did well commercially and are critically rated.. I personally enjoyed evert single one of them.

And Tbh DC have churned out a lot of crap movies until WW and Joker.",274,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
81,"@changed_gear Grove looks like an 80’s movie villain, sort of Jack Nicholson as the Joker when he took off his make up. They’re all a disgrace, hopefully some day they’ll be held accountable.",191,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
82,"@Gindor8 @NandovMovies DCs last six movies, WW, JL, Aquaman, Shazam, Joker, BoP. I see one bad movie in that list. Stop associating DC with its past failures.",158,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
83,"@GraceRandolph Snyder is a D tier director who only compensates with style shots.

He has never made a good movie, Sucker Punch, need I say more

And finally hes using Hot Topic Joker over the oscar winning version. #ZackSnydersJusticeLeague will be worse trash than the original",279,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
84,"My all time favourite English movie - #Joker! ♥️
@jokermovie !",62,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
85,"@SpinnMovieSpot Funny how every body expects every DC movie to flop and have a wack story line but instead DC keeps smashing it

Ww1,aquaman,joker were really nice with dope storylines....I guess most ppl just love to hate DC",225,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
86,"@keke11011 @TheCheesyCheska DEADASS THATS WHAT I WAS GONNA SAY, MIC PULLED A JOKER MOVIE. Dressing up as a sexy nurse lmaooo",124,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
87,"@iamEbiDoris I've been disappointed at some movies yeah but you see that Joker movie, I was angry fam! Like very very pissed, I spent the entire movie trying to make sense out of it and prolly enjoy some action but man, it's the highest disappointment for me.",259,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
88,@ImranSZN Joker that movie was a real joke,42,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
89,"@Drunk3P0 Last movie I saw in the cinema was Joker. 
Oddly fitting to be the last.",82,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
90,"@savaqeghos @oladimeji690 @Haryorwandeh97 @ImranSZN It’s worth every hype.... y’all don’t simply understand the movie was made to explain why the Joker is nuts, and it did just that in grand style.
Then the acting 😌... Devine",225,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
91,this aesthetic is more than a screenshot of a DC movie. it’s an idea i relate to. the joker has always been my favorite comic book character but Arthur Fleck spoke to me because i relate. in ways we are similar.,211,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
92,"Right now I'm the joker (The Joker) in the joker (Joker, 2019) movie circling the words ""MENTAL ILLNESS"" in his notepad repeatedly in a close up shot",149,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
93,"Uh, yeah, so it turns out that 'Joker', a movie where a man tells dogshit jokes, may not be the delightful comedic romp we remember. https://t.co/wQ39JYLwD6 https://t.co/1D2dfBtyfI",180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
94,"its so sad and weird that Joker's popularity didnt rly lead to The King of Comedy becoming more well recognised, that movie is stunning",135,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter Web App
95,"@LeoVirat18 Ek do movie? 😂
Gladiator me uski performance Dekh le..
Walk the line me Dekh le..The master me performance Dekh le..
Joker me to Dekhi hi hai...won the oscar beating leo only in nomination..
I m not saying best actor..but definitely one of the best at present..after Leo to hai",289,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
96,"I had this .01% thought to watch the movie 83,not fr this joker Bt to extend my gratitude to 1983 Indian Cricket Team,who emerged as World champs. Bt I feel sad that this joker gonna play the role of such legendary cricketer of India but cnt respect a dead man.
C A N C E L L E D",279,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
97,Im like Joker from the movie Cuck (2019),40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
98,@ThomasConnorsJr @Drunk3P0 Haha... Joker got to be my last movie...,67,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
99,Joker movie review: I wanted for Joker to be Batman’s brother https://t.co/BftT1RY4Lo,85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Revive Social App
100,joker movie reminds me when i was british,41,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
101,Watching Joker starring Joaquin Phoenix this a really good movie I recommend it to everyone,91,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
102,Joker is bad movie,18,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",Twitter for iPhone
103,"I think it was the third time I've seen Joker. I'm happy with that being the final movie to see in the cinema, though I wish it wasn't the end of them. https://t.co/gq2MJXCSxU",175,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
104,"@JJBASoundDesign There's also Joker from Persona and technically, if you take the Ninja Batman movie into account, DC Joker is also an anime character",150,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
105,I LOVE THE JOKER MOVIE https://t.co/DDOxooFVBM,46,"{'retweet_count': 46, 'reply_count': 17, 'like_count': 361, 'quote_count': 5}",Nintendo Switch Share
106,@yourvenusdream @daddykingzz 👁️ The Joker movie,47,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
107,The newest Joker movie is one of the best Joker movies out there! I said what I said..,86,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone
108,; that twist was good tho and it dive deeper into joker and batman relationship I hope the movie takes some stuff from the game https://t.co/5Ormwd9mnK,151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",Twitter for iPhone
109,"#BoycottBingo

Ranveer you look like joker on every movie. 😄😄

By making fun of SSR, you are making fun of yourself 😃😃",118,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
110,Joker is still a bomb ass movie.,32,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
111,watching the joker again i love this movie,42,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
112,"kind of random, but after watching house of a thousand corpses I think Rob Zombie would make do well with a Joker project. get him on it Warner bros #epic #joker #memes #epicjokermemes #robzombie #WarnerBros #movie",214,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
113,"The joker scene is knightmare and it's at the end of the movie. He's part of the cliffhanger. Zack said this is a worn out joker and the only other people to do AP was cyborg, mera, ben, and jared. Why would they all be together in the current timeline?",253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",Twitter for Android
114,@glandolinian that's a great voltron of jokers. i like jared leto joker because hes the funniest looking character i've ever seen in a movie.,141,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
115,"@stone_toss Well it's been over a year since the movie ""Joker"" came out, so far no mass shootings in it's name despite the national fucking guard warning people to not go to movies in fear of a shootout.",203,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
116,"The cool thing about the movie Joker about the character The Joker is that he doesn't learn what a joke is until the very last scene and then he turns to the camera and says ""I could get used to this"" just before the credits roll. Masterful storytelling.",254,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
117,"All love to the writers of the new joker movie I just think that it’s a shitty move to victimize him and individualize him so much, whole point of the joker is that it could be anyone and that chaos is what rules over the people. Great acting and writing tho",258,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
118,A lot of stuff in a movie called Joker https://t.co/u8G8TBgHW4,62,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
